rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
75,100,A,high,Healdsburg Giant Muffler,automotive repair,Healdsburg,(707) 433-4401,,No real website; high-fit niche; has phone,"Hi, I came across Healdsburg Giant Muffler in Healdsburg and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Healdsburg businesses and can send a free mockup.",,0f4dbc5e-749b-4f02-bc65-ad15493ff554
76,100,B,high,Herrera Auto Repair,automotive repair,Santa Rosa,(707) 623-2916,herrerlegacy@gmail.com,DIY site (Google Business) — upsell; high-fit niche; has phone + email,"Hi, I found Herrera Auto Repair in Santa Rosa and saw the site is on Google Business. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",https://herreraautorepair.business.site,67f62c39-910e-4699-9828-81f978925242
77,100,A,high,High Tech Auto Services,automotive repair,Santa Rosa,(707) 577-8074,info@hightechsantarosa.com,No real website; high-fit niche; has phone + email,"Hi, I came across High Tech Auto Services in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,cd175e48-d19d-4543-91ba-c9818f04cbf5
78,100,A,high,J and W Foreign Auto Service,automotive repair,Sebastopol,(707) 823-9797,jwforeignauto@yahoo.com,No real website; high-fit niche; has phone + email,"Hi, I came across J and W Foreign Auto Service in Sebastopol and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sebastopol businesses and can send a free mockup.",,64664535-bcdb-4f74-bc86-057121e4a31e
79,100,B,high,Jim Stubbs Automotive,automotive repair,Cotati,(707) 795-0550,jimstubbsauto@sbcglobal.net,DIY site (Wix) — upsell; high-fit niche; has phone + email,"Hi, I found Jim Stubbs Automotive in Cotati and saw the site is on Wix. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",http://jimstubbsautomotive.wix.com/jimstubbsautomotive,a3c40e1a-f1c5-42d4-94e9-2af12137a8b1
80,100,A,high,Jim's Automotive Specialists,automotive repair,Geyserville,(707) 857-3790,,No real website; high-fit niche; has phone,"Hi, I came across Jim's Automotive Specialists in Geyserville and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Geyserville businesses and can send a free mockup.",,1ad5b9b1-2365-41d1-9a4f-e7e5802264a3
81,100,A,high,Kevin's Middletown Transmission,automotive repair,Middletown,(707) 355-1320,,No real website; high-fit niche; has phone,"Hi, I came across Kevin's Middletown Transmission in Middletown and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Middletown businesses and can send a free mockup.",,82e72c85-f163-4469-b083-f3e40065cc79
82,100,A,high,Lowell's Auto Werkes,automotive repair,Santa Rosa,(707) 578-3579,,No real website; high-fit niche; has phone,"Hi, I came across Lowell's Auto Werkes in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,a796a7b1-98a9-45e0-b104-0c86421db606
83,100,A,high,Luttge Auto Service,automotive repair,Santa Rosa,(707) 578-4003,kaypmom@msn.com,No real website; high-fit niche; has phone + email,"Hi, I came across Luttge Auto Service in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,7e7bd063-fcf6-4e6a-9422-528416c3d07b
84,100,A,high,MPmotorsports & Marine,automotive repair,Santa Rosa,(707) 568-0676,,No real website; high-fit niche; has phone,"Hi, I came across MPmotorsports & Marine in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,33a34f41-19cc-4d28-b67b-9326af819e1a
85,100,A,high,Marconi Motorsport,automotive repair,Novato,(415) 827-9445,,No real website; high-fit niche; has phone,"Hi, I came across Marconi Motorsport in Novato and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,d8de33d3-ce22-496b-b3f6-37400fe74e10
86,100,A,high,Marshall's Auto Repair,automotive repair,Kenwood,(707) 833-4222,,No real website; high-fit niche; has phone,"Hi, I came across Marshall's Auto Repair in Kenwood and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Kenwood businesses and can send a free mockup.",,2a1ac97c-5606-4e44-b1eb-09d53776624e
87,100,A,high,Miguels Auto Services,automotive repair,Santa Rosa,(707) 623-9852,,No real website; high-fit niche; has phone,"Hi, I came across Miguels Auto Services in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,cd0fb84e-2459-4be4-a63b-38ea47416b3e
88,100,A,high,Miller Auto Body,automotive repair,Sonoma,(707) 287-8481,,No real website; high-fit niche; has phone,"Hi, I came across Miller Auto Body in Sonoma and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sonoma businesses and can send a free mockup.",,bbe4f91d-35b6-4f56-b190-73a3641fcf5d
89,100,A,high,Moody's Electric Motor Shop,automotive repair,Santa Rosa,(707) 525-1225,,No real website; high-fit niche; has phone,"Hi, I came across Moody's Electric Motor Shop in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,fab93328-baa8-43ad-8753-464d7a751075
90,100,A,high,Norm's Auto Machine Shop,automotive repair,Petaluma,(707) 765-6676,normsautomachine@yahoo.com,No real website; high-fit niche; has phone + email,"Hi, I came across Norm's Auto Machine Shop in Petaluma and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",,c6b59741-d6bf-4930-9fcb-6123e25d188c
91,100,A,high,One Stop Auto Repair,automotive repair,Santa Rosa,(707) 536-9053,onestopautorepair00@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across One Stop Auto Repair in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,159df6a0-afe2-43a6-8913-86449c5dea1e
92,100,A,high,Pagnano's Automotive,automotive repair,Santa Rosa,(707) 544-3020,bpagnano@comcast.net,No real website; high-fit niche; has phone + email,"Hi, I came across Pagnano's Automotive in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,4fa98e83-6f1d-4b1d-8c9d-f1d494d45e8b
93,100,A,high,Pato Auto Repair,automotive repair,Santa Rosa,(707) 393-9565,patoautorepair@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Pato Auto Repair in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,fa9a62c5-be5f-4714-9416-952e060e8418
94,100,A,high,Programming advanced's,automotive repair,Santa Rosa,(650) 346-5623,,No real website; high-fit niche; has phone,"Hi, I came across Programming advanced's in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,7b3df9b9-5761-468b-aa07-890c3baa1889
95,100,A,high,Silva's Auto Care And Handy Service.,automotive repair,Santa Rosa,(707) 596-0113,handydanny247@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Silva's Auto Care And Handy Service. in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,29627fdc-9a91-4ec1-b381-61e3f931cf90
96,100,B,high,Sonoma Truck And Auto Service,automotive repair,Sonoma,(707) 996-4521,sonomatruckautoservice@yahoo.com,DIY site (Google Business) — upsell; high-fit niche; has phone + email,"Hi, I found Sonoma Truck And Auto Service in Sonoma and saw the site is on Google Business. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",https://sonoma-truck-and-auto-service.business.site/?m=true,8ac5f98b-c166-4140-8a78-0bc04296dbb4
97,100,A,high,Sonoma Truck and Auto Center,automotive repair,Sonoma,(707) 996-4521,,No real website; high-fit niche; has phone,"Hi, I came across Sonoma Truck and Auto Center in Sonoma and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sonoma businesses and can send a free mockup.",,ff41b1b7-de8f-4c24-9ec3-d14060d0788d
98,100,A,high,Swedish Auto Services,automotive repair,Novato,(415) 883-2349,,No real website; high-fit niche; has phone,"Hi, I came across Swedish Auto Services in Novato and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,45d3fb51-f019-4bed-8eb4-c5b3954fe11c
99,100,A,high,Taller Automotriz Sanchez,automotive repair,Santa Rosa,(707) 321-9486,,No real website; high-fit niche; has phone,"Hi, I came across Taller Automotriz Sanchez in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,5c91ba5c-85ef-4295-96b7-c3cb44615b85
100,100,A,high,Taller Mecánico PP,automotive repair,Santa Rosa,+523319791097,matt.vla1509@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Taller Mecánico PP in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,47dab5cb-4720-416d-b936-2c7589c750f4
101,100,A,high,Tapia's Alignment & Auto Repair,automotive repair,Santa Rosa,(707) 570-0414,tapiasalignmentandauto@yahoo.com,No real website; high-fit niche; has phone + email,"Hi, I came across Tapia's Alignment & Auto Repair in Santa Rosa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,f04bdccc-9205-403f-b61f-705ca16b594f
102,100,A,high,Thomson's Garage,automotive repair,Hidden Valley Lake,(707) 350-8014,thomsonsgaragellc@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Thomson's Garage in Hidden Valley Lake and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Hidden Valley Lake businesses and can send a free mockup.",,cb622adf-b123-4aef-84e6-f98a72d964b5
