rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
75,100,A,high,Gees Auto and Performance,automotive repair,Fairfield,(707) 759-4463,geesautoandperformance@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Gees Auto and Performance in Fairfield and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,bfd73f3b-6cc5-4307-a9ae-406d5a6d49e5
76,100,A,high,Geo tech,automotive repair,Fairfield,(707) 430-8348,,No real website; high-fit niche; has phone,"Hi, I came across Geo tech in Fairfield and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,bbb46799-c080-47bd-9c39-31d1f4b5b6cf
77,100,B,high,Hybrid Works,automotive repair,Vallejo,(707) 554-3770,hybridworks1@yahoo.com,DIY site (Wix) — upsell; high-fit niche; has phone + email,"Hi, I found Hybrid Works in Vallejo and saw the site is on Wix. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",http://hybridworks1.wix.com/hybridworks,c0646020-add3-4255-b1e6-63413279edf0
78,100,A,high,J N Autobahn Car Repair,automotive repair,Vallejo,(707) 649-1711,,No real website; high-fit niche; has phone,"Hi, I came across J N Autobahn Car Repair in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,9d3a5e11-7e68-4612-893e-60292f80ce68
79,100,A,high,J&B Auto Mechatronics,automotive repair,Vallejo,(707) 567-6936,jbam2023@outlook.com,No real website; high-fit niche; has phone + email,"Hi, I came across J&B Auto Mechatronics in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,909d074d-40bb-43a2-8503-4d0038e2ed78
80,100,A,high,Joe's Automotive Repair,automotive repair,Benicia,(707) 746-5502,,No real website; high-fit niche; has phone,"Hi, I came across Joe's Automotive Repair in Benicia and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Benicia businesses and can send a free mockup.",http://www.yelp.com/biz/joes-automotive-repair-benicia,ef49d67d-1c2a-419d-aac7-aa9cf4b0b24b
81,100,A,high,JoeBob's,automotive repair,Winters,(530) 795-5438,joebobsautorepair@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across JoeBob's in Winters and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Winters businesses and can send a free mockup.",,de183d6e-dd27-46c0-bfc8-5f26c525da71
82,100,A,high,Lam's Auto Repair,automotive repair,Vallejo,(707) 554-2538,,No real website; high-fit niche; has phone,"Hi, I came across Lam's Auto Repair in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,8139d73c-6800-4837-824d-7f0ae22e652b
83,100,A,high,Last Chance Garage,automotive repair,Benicia,(707) 297-6435,,No real website; high-fit niche; has phone,"Hi, I came across Last Chance Garage in Benicia and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Benicia businesses and can send a free mockup.",,88f7c2bc-8052-49ca-950b-8638d4907c41
84,100,A,high,M & M Automotive,automotive repair,Vacaville,(707) 446-2066,info@bbbemail.org,No real website; high-fit niche; has phone + email,"Hi, I came across M & M Automotive in Vacaville and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,21694c15-c1d9-4ce1-81b5-475dd30f2737
85,100,A,high,Mercedes Marc,automotive repair,Napa,(707) 294-4939,mbzmarc@yahoo.com,No real website; high-fit niche; has phone + email,"Hi, I came across Mercedes Marc in Napa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,534cb69c-32fd-4dbd-9de5-19515e8e09d8
86,100,A,high,Montoya's Auto Repair,automotive repair,Napa,(707) 342-4099,,No real website; high-fit niche; has phone,"Hi, I came across Montoya's Auto Repair in Napa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,9354e4fc-198a-49bf-9d57-52afc9862133
87,100,A,high,Napa Garage,automotive repair,Napa,(707) 255-8665,,No real website; high-fit niche; has phone,"Hi, I came across Napa Garage in Napa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,08db60a5-f37a-4125-8394-6c73b4f60f13
88,100,A,high,Napa Valley Auto,automotive repair,Napa,(415) 603-9225,napavalleyauto1@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Napa Valley Auto in Napa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,28e662c8-6bd8-4cd9-90c1-4bf37632790a
89,100,A,high,OCM Auto Repair,automotive repair,Vallejo,(707) 644-6103,,No real website; high-fit niche; has phone,"Hi, I came across OCM Auto Repair in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,5cd66461-ffad-4950-9e1b-d4bd75879f73
90,100,A,high,Pullin's Premier Auto Care,automotive repair,Fairfield,(707) 427-0222,,No real website; high-fit niche; has phone,"Hi, I came across Pullin's Premier Auto Care in Fairfield and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,2a0bbdb2-8481-4fdc-8d51-598f322c064f
91,100,A,high,Red Label Automotive and Diesel,automotive repair,Vacaville,(707) 452-0774,redlabeldiesel@yahoo.com,No real website; high-fit niche; has phone + email,"Hi, I came across Red Label Automotive and Diesel in Vacaville and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,4c0584ec-d1a5-49d3-b0b0-0fd72be3f3b9
92,100,A,high,Red's Auto Repair and Services,automotive repair,Vallejo,(707) 557-1310,,No real website; high-fit niche; has phone,"Hi, I came across Red's Auto Repair and Services in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,6ef8ea42-45d4-449d-b658-ae690e3a31a6
93,100,A,high,Sal's Transmissions Vallejo,automotive repair,Vallejo,(707) 563-5590,salstransmissions1@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Sal's Transmissions Vallejo in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,10912d81-144a-4934-aa90-91ebaafc8cb9
94,100,A,high,Selbach European Service,automotive repair,Napa,(707) 253-1074,,No real website; high-fit niche; has phone,"Hi, I came across Selbach European Service in Napa and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,52e81c06-6aef-4fdd-aa6e-31645fa12f8e
95,100,B,high,Serg Auto Repair,automotive repair,Vallejo,(707) 321-4872,sergtroubleshooting@gmail.com,DIY site (Wix) — upsell; high-fit niche; has phone + email,"Hi, I found Serg Auto Repair in Vallejo and saw the site is on Wix. I can give you a faster, more professional custom site that ranks better on Google — worth a quick look at a free mockup?",https://losamigosautorepairv.wixsite.com/mechanicvallejosanfr,605b2a86-9a6a-413d-841e-d7379f8a21e3
96,100,A,high,Shiloh Automotive & Pro Performance,automotive repair,Vacaville,(707) 446-1899,shiloh.automotive@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Shiloh Automotive & Pro Performance in Vacaville and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,fbdb97b0-2f37-4e42-91ad-b6cd1a1c5b91
97,100,A,high,Solano Performance Center,automotive repair,Fairfield,(707) 673-2458,,No real website; high-fit niche; has phone,"Hi, I came across Solano Performance Center in Fairfield and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,18a21cce-adde-47f3-9968-e0582fde0471
98,100,A,high,Speedline Design,automotive repair,Pittsburg,(650) 576-2212,,No real website; high-fit niche; has phone,"Hi, I came across Speedline Design in Pittsburg and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Pittsburg businesses and can send a free mockup.",,54915a34-6c0f-4ff5-ad11-6a11b0d888aa
99,100,A,high,Sterling Restorations,automotive repair,Fairfield,(707) 287-8680,sterlingrestorationsnv@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across Sterling Restorations in Fairfield and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",https://docs.google.com/forms/d/1VJQpDk3PK8VTc1p--oVJSa_aHEtQZTw2XgEP1ahEKuI/viewform?edit_requested=true,90ca0252-0f8b-4293-a33f-597e9a935f63
100,100,A,high,SwanSpeed LLC,automotive repair,Fairfield,(831) 278-0240,aswan905@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across SwanSpeed LLC in Fairfield and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,c6425549-92ed-40d3-b8b9-b98104b7c647
101,100,A,high,The Ideal Body Shop,automotive repair,Vallejo,(707) 557-2924,idealbodyshop24@gmail.com,No real website; high-fit niche; has phone + email,"Hi, I came across The Ideal Body Shop in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",http://www.yelp.com/biz/ideal-body-shop-vallejo,e5b4b615-981c-42dc-a602-3a8ead9b6fa0
102,100,A,high,Tommy's Auto Repair,automotive repair,Vallejo,(707) 644-1822,tommysautovallejo@comcast.net,No real website; high-fit niche; has phone + email,"Hi, I came across Tommy's Auto Repair in Vallejo and noticed you don't have a website yet — for a automotive repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",https://twitter.com/#!/TommysAutoVJO,beb2dd4e-1911-4c76-ac9f-b11a68024bed
